Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,ESSEX,5600 Wilshire Blvd,"5600 WILSHIRE 1; -
5600 WILSHIRE 2
5600 WILSHIRE 3",Los Angeles,CA,90036,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.061486,-118.351291,2018-11-18,85421,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ADMIN,1278 Rocky Point Dr,"PARKING LOT 1
PARKING LOT 2",Oceanside,CA,92056,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.214371,-117.289139,2018-11-18,85422,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,HAMPTON INN NRT,8818 Spectrum Park Way,HAMPTON INN ONE; -,Bakersfield,CA,93308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.4397547,-119.0759297,2018-11-18,85428,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UNIT 1,370 Civic Dr,370 CIVIC DRIVE,Pleasant Hill,CA,94523,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.962325,-122.0716461,2018-11-18,85458,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CULVER HONDA,9055 Washington Blvd,"CULVERCITYCPF1
CULVERCITYCPF2; 2nd floor parking 
CULVERCITYCPF3
CULVERCITYCPF4; In service area 
CULVERCPE200T; Culver City Honda
PARKINGLOTUNIT; Culver City Honda Parking Lot",Culver City,CA,90232,,888-758-4389,E,,Public,24 hours daily,,,,,,6,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.026249,-118.391266,2018-11-18,85459,2018-11-18 10:09:00 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,CHP STOCKTON,4675 CA-88,STATION2; North of main chp entrance,Stockton,CA,95215,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.9898118,-121.2448897,2018-11-18,85463,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CHP STOCKTON,3330 Ad Art Rd,STATION1; -,Stockton,CA,95215,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.9930736,-121.2503393,2018-11-18,85464,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,IRVINE  CO  OFC,5171 California Ave,"5171 CALIF 01; Near right side of entrance 
5171 CALIF 02; Front entrance right side
5171 CALIF 03; Right side of front entrance ",Irvine,CA,92617,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.640132,-117.855261,2018-11-18,85470,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESSEX,107 South Mary Avenue,MAGNOLIA SQUARE; Near apartment 41.,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3829959,-122.047375,2018-11-18,85472,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESSEX,4492-4496 Hacienda Dr,HACIENDA LAKE 2; Near northeast corner of apartment complex,Pleasanton,CA,94588,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.6966419,-121.8935314,2018-11-18,85473,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BIO-RAD,4000 Alfred Nobel Dr,"4000:EV.1-EV.2; The stations are located at the rear of B2000
4000:EV.3-EV.4; The stations are located at the rear of B2000",Hercules,CA,94547,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.023805,-122.277315,2018-11-18,85475,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESSEX,1106 N Detroit St,"THE DYLAN 1; -
THE DYLAN 2; -
THE DYLAN 3; -",West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.091441,-118.344958,2018-11-18,85476,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,AAA NCNU,900 Herndon Ave,"CLOVIS 1; AAA Location Handicapped
CLOVIS 2; AAA Non-Handicapped",Clovis,CA,93612,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,36.837156,-119.697582,2018-11-18,85485,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PARCEL A,580 E Weddell Dr,"ENCASA 1; Chargepoint station is located in parking garage
ENCASA 2; Chargepoint station is located in parking garage.",Sunnyvale,CA,94089,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.398129,-122.013449,2018-11-18,85529,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESSEX,19900-19918 Olivewood St,POINTE; -,Cupertino,CA,95014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3331249,-122.0216699,2018-11-18,85530,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CLPCCD,1901 Depot Rd,LOT G-STATION 1,Hayward,CA,94545,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.6396307,-122.1035441,2018-11-18,85549,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,8560 W SUNSET,8560 W. Sunset Blvd,STATION 1; Parking Rates Apply.,West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0927098,-118.3783569,2018-11-18,85552,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Kaiser  La Habra MOB,601 East Imperial Highway,,La Habra,CA,90631,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,33.918151,-117.938302,2018-11-18,85556,2018-11-18 10:05:30 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,ESSEX,733 N Kings Rd,KINGS ROAD 01; -,Los Angeles,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0846996,-118.3720009,2018-11-18,85558,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,STATION,100 Long Beach Blvd,EDISON2; 3rd parking story,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.768432,-118.188654,2018-11-18,85562,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CAC,22844 Virginia Blvd,"STATION 1
STATION 2",California City,CA,93505,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,35.151633,-117.852954,2018-11-18,85572,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Kerman - Community Teen Center,15100 W Kearney Blvd,,Kerman,CA,93630,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.727657,-120.0617,2018-04-03,85577,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Kingsburg Branch Library,1399 Draper St,,Kingsburg,CA,93631,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.514767,-119.55285,2018-04-03,85578,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Mendota - City Hall,643 Quince St,,Mendota,CA,93640,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.753933,-120.382469,2018-04-03,85579,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of San Joaquin - City Hall,21900 W Colorado Ave,,San Joaquin,CA,93660,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.605946,-120.186373,2018-04-03,85580,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Reedley - Administrative Services,845 G St,,Reedley,CA,93654,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.599016,-119.453595,2018-04-03,85581,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Selma,1710 Tucker St,,Selma,CA,93662,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.566656,-119.61008,2018-04-03,85582,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Orange Cove - City Hall,633 6th St,,Orange Cove,CA,93646,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.623959,-119.312389,2018-04-03,85583,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Sanger - City Hall,1700 7th St,,Sanger,CA,93657,,559-263-8019,E,,Public - Credit card at all times,24 hours daily; maximum session time of 3 hours,M V,,,,,3,,,,,GPS,36.7062145,-119.5613431,2018-05-03,85584,2018-05-03 14:44:18 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,
ELEC,City of Coalinga,245 N 6th St,,Coalinga,CA,93210,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-9,36.138693,-120.361843,2018-04-03,85585,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Parlier - City Hall,1100 E Parlier Ave,,Parlier,CA,93648,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.612177,-119.540641,2018-04-03,85586,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Fowler Branch Library,306 S 7th St,,Fowler,CA,93625,,559-263-8019,E,,Public,8am-5pm daily; maximum session time of 3 hours,,,,,,1,,,,,200-8,36.627738,-119.677688,2018-04-03,85587,2018-04-03 18:22:40 UTC,LG,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,
ELEC,CHARGE ME,703 Oakville Cross Rd,B CELLARS,Napa,CA,94562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.4514046,-122.3737555,2018-11-18,85608,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CENTENNIAL,323-359 N 2nd St,"PORTERVILLE 1; Chargepoint station is located in city parking lot
PORTERVILLE 2; Chargepoint station is located in city parking lot 
PORTERVILLE 3; Chargepoint station is located in city parking lot ",Porterville,CA,93257,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,36.071417,-119.015319,2018-11-18,85609,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,7050 TOPANGA,7050 Topanga Canyon Blvd.,CHARGE STATION; Parking spaces next to Starbucks drive trough ,Canoga Park,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1990361,-118.6053767,2018-11-18,85611,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESSEX,1651 Belleville Way,BROOKSIDE OAKS; -,Sunnyvale,CA,94087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.339571,-122.0611863,2018-11-18,85612,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LANCE-KASHIAN,7464 N Blackstone Ave,MKTPLCE RIV PK1; -,Fresno,CA,93720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.8444466,-119.7880704,2018-11-18,85617,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LANCE-KASHIAN,7844 N Blackstone Ave,RIVER PARK N 1; -,Fresno,CA,93720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.8498297,-119.790092,2018-11-18,85620,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Ames Visitor Center,8 Clark Rd,,Moffett Field,CA,94035,,650-604-0698,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,8,,,,GPS,37.409389,-122.063444,2018-05-03,85628,2018-05-03 14:44:18 UTC,FG,22,National Aeronautics and Space Administration,2017-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,NASA
ELEC,IRVINE  CO  OFC,690 N McCarthy Blvd,"MC 690 01; Stations are adjacent to the 690 Bldg.
MC 690 02; Stations are adjacent to the 690 Bldg.
MC 690 03; Stations are adjacent to the 690 Bldg.
MC 690 04; Stations are adjacent to the 690 Bldg.
MC 690 05; Stations are adjacent to the 690 Bldg.
MC 690 06; Stations are adjacent to the 690 Building.
MC 690 07; Stations are adjacent to the 690 Bldg.
MC 690 08; Stations are adjacent to  the 690 Bldg.",Milpitas,CA,95035,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.435411,-121.922907,2018-11-18,85646,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,HUDSON 1740 TEC,1740 Technology Dr,"1740 2ND FL 1; 2nd floor
2ND FLOOR 2; Garage, 2nd floor",San Jose,CA,95112,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.367487,-121.917833,2018-11-18,85649,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Hearst Castle,750 Hearst Castle Rd,,San Simeon,CA,93452,,800-444-4445,E,,Public,24 hours daily,,,,,,6,,,,,200-9,35.650849,-121.186111,2018-10-04,85656,2018-10-04 21:43:30 UTC,SG,,,2017-07-20,,,,,J1772,US,,,,Public,,public,,
ELEC,LAFAYETTE EV,3800 Mt Diablo Blvd,"RISA 1; Near suite 104-  Public Parking Lot
RISA 2 AND 3; Near suite 104",Lafayette,CA,94549,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.888324,-122.134871,2018-11-18,85664,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,EV CHARGE,1501 Mendocino Ave,"EMERITUS 1 EV
EMERITUS NGW 2; -
ZUMWALT 001 GW; NW Corner of First Floor
ZUMWALT 002 NGW; North End of First Floor station with dual charge ports. Charging is limited to 4 hours. And Parking space is only for charging vehicles. Vehicles found not charging will be fined.",Santa Rosa,CA,95401,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.455299,-122.719761,2018-11-18,85665,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LAFAYETTE EV,3566 Mt. Diablo blvd,OAK HILL 1; Corner of Oak Hill Rd & Mt. Diablo Blvd,Lafayette,CA,94549,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8920418,-122.1205779,2018-11-18,85667,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LE MELANGE,637 S Fairfax Ave,LE MELANGE; Open to public. $0.25 per hr parking for the first 4 hrs. $0.22 kWh energy fee.  Located in loading dock at back of building. Enter alley off Orange St.,Los Angeles,CA,90036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0639392,-118.3618383,2018-11-18,85671,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,FACEBOOK,1005 Hamilton Ave MPK 46,"MPK 46-1; -
MPK 46-2; -
MPK 46-3; -
MPK 46-5; -
MPK 46-6; -
MPK 46-7; -
MPK 46G-4; -",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,14,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4787081,-122.1479377,2018-11-18,85692,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,G1A,2600 Shattuck Ave,"G1A; Chargepoint unit is in parking garage 
G1B; Chargepoint unit is in parking garage 
G1C; -
P1A; Chargepoint unit is in parking garage. 
P1B; Chargepoint In parking garage 
P1C; -",Berkeley,CA,94704,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.86162,-122.267672,2018-11-18,85694,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Pasadena - Del Mar Station,198 S Raymond,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,4,2,,,,GPS,34.1449545,-118.1522347,2018-11-08,85750,2018-11-08 16:06:54 UTC,LG,,,2017-06-01,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,Santa Barbara City College - Lot 1B,721 Cliff Dr,,Santa Barbara,CA,93109,,805-965-0581,E,,Public,Staff only 7am-10:30am; public use 10:30am-10pm,,,,,,2,,,,,200-9,34.406861,-119.697701,2018-05-03,85751,2018-05-03 14:44:18 UTC,P,,,2017-06-01,,,,,J1772,US,,,,Public,,public,,
ELEC,CFS,10152-10198 Meanley Dr,CFS CFSDBDPH; Behind building halfway,San Diego,CA,92131,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.9099908,-117.1073001,2018-11-18,85759,2018-11-18 10:09:00 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,
ELEC,ACFP,231 Devlin Road,"ACFP_EV_01; North Side of Convenience Store
ACFP_EV_02; North Side of Convenience Store",Napa,CA,94558,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.23656,-122.264358,2018-11-18,85778,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,IRVINE  CO  OFC,4 Coronado,"4 PARK PLAZA 01
4 PARK PLAZA 02",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6778084,-117.8369398,2018-11-18,85792,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,IRVINE  CO  OFC,4 Park Plaza,"4 PARK PLAZA 03
4 PARK PLAZA 04
4 PARK PLAZA 05; Stations are in the 4 Park Plaza Parking Structure.",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.678277,-117.837202,2018-11-18,85793,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,HIE LOMA LINDA,25222 Redlands Blvd,"REDLANDS 1; -
REDLANDS 3; -",Loma Linda,CA,92354,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.06474,-117.253206,2018-11-18,85796,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,HIE LOMA LINDA,10368 Richardson St,REDLANDS 2; -,Loma Linda,CA,92354,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0643708,-117.2540799,2018-11-18,85799,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LMU,1 LMU DRIVE UNIVERSITY HALL,"UHALL P2 1; P2 Parking
UHALL P2 2; P2 PARKING
UHALL P2 3; P2 parking level",Los Angeles,CA,90045,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.968168,-118.420796,2018-11-18,85806,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESSEX,7111 California Route 2,"THE DYLAN 4
THE DYLAN 5",West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.090898,-118.344388,2018-11-18,85808,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,FOURTH STREET,1914 4th Street,STATION 1; -,Berkeley,CA,94710,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8672054,-122.299215,2018-11-18,85817,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,OC FAIR,1167-1199 Arlington Dr,"STATION 1; Gate 4
STATION 2; Near to administration building ",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.668651,-117.906526,2018-11-18,85824,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SEVEN LAKES CC,2 Desert Lakes Dr,CLUBHOUSE; Private Gated Country Club  Members Only,Palm Springs,CA,92264,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7980368,-116.5009938,2018-11-18,85827,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,COUNTY OF SB,6728 Via Real,RINCON BEACH; Bates Road Exit off of US Hwy 101 Open sun rise to sun set,Carpinteria,CA,93013,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.3754484,-119.4779673,2018-11-18,85831,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,VALLEY FAIR,2400 Forest Ave,"WINCHESTER 1; By Nordstroms
WINCHESTER 2; By Nordstroms
WINCHESTER 3; By Nordstroms
WINCHESTER 4; By Nordstroms
WINCHESTER 5; By Nordstroms
WINCHESTER 6; By Nordstroms
WINCHESTER 7; By Nordstroms",San Jose,CA,95128,,888-758-4389,E,,Public,24 hours daily,,,,,,14,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.326372,-121.946388,2018-11-18,85835,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ESSEX,3595 Granada Ave,VILLA GRANADA 1; Charger is located inside a private garage.,Santa Clara,CA,95051,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3499014,-121.994888,2018-11-18,85849,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ELAN MENLO PARK,3645 Haven Ave,"H35; Residents only
L62; -
M65; -",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.485718,-122.182879,2018-11-18,85851,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Firebaugh - City Hall,1133 P St,,Firebaugh,CA,93622,,559-659-2043,E,,Public,24 hours daily,,,,,,1,,,,,200-8,36.859284,-120.455057,2018-04-03,85853,2018-04-03 18:22:40 UTC,LG,,,2017-06-01,,,,,J1772,US,,,,Public,,public,,
ELEC,SAN MATEO CNTY,"1701 Coyote Point Drive Coyote Point Park, Magic Mountain Playground",COYOTE POINT #1; -,San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.5874343,-122.3290566,2018-11-18,85879,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DC SOLAR,125 De La Salle Dr,"SCT20HEV 172283; -
SCT20HEV-172191; -
SCT20HEV172210; -",Moraga,CA,94556,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8435248,-122.1088653,2018-11-18,85880,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SAN MATEO CNTY,620 Airport Way San Carlos Airport,SC AIRPORT #1; -,San Carlos,CA,94070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.5154928,-122.250601,2018-11-18,85883,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SAN MATEO CNTY,"1701 Coyote Point Drive Coyote Point Park, Magic Mountain Playgroud",COYOTE POINT #2; -,San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.5871257,-122.3290547,2018-11-18,85884,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CONTRA COSTA CO,255 Glacier Dr,"255 GLACIER 1; -
255 GLACIER 2; -",Martinez,CA,94553,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.988306,-122.086734,2018-11-18,85886,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
